Meaning	Indo-European/ Spanish [spa]	Sino-Tibetan/ Mandarin Chinese [cmn]	Niger-Congo/ Yoruba [yor]	Afro-Asiatic/ Egyptian Spoken Arabic [arz]	Austronesian/ Javanese [jav]	Dravidian/ Telugu [tel]	Turkic/Turkish [tur]	Japonic/ Japanese [jpn]	Austroasiatic/ Vietnamese [vie]	Tai-Kadai/ Thai [tha]	Koreanic/ Korean [kor]	Nilo-Saharan/ Dholuo [luo]	Uralic/ Hungarian [hun]	Hmong-Mien/ Chuanqiandian Cluster Miao [cqd]	Quechuan/ South Bolivian Quechua [quh]	Mongolic/ Peripheral Mongolian [mvf]	N Caucasian/ Kabardian [kbd]	Mayan/ Kʼicheʼ [quc]	Tupian/ Paraguayan Guarani [gug]	Kartvelian/ Georgian [kat]	Trans-New Guinea/ Enga [enq]	Uto-Aztecan/ Eastern Huasteca Nahuatl [nhe]	Aymaran/ Central Aymara [ayr]	Otomanguean/ Meqzuital Otomi [ote]	Maipurean/ Wayuu [guc]	Basque/ Basque [eus]	Chibchan/ Ngäbere [gym]	Totonacan/ Highland Totonac [tos]	Khoe-Kwadi/ Khoekhoe [naq]	West Papuan/ Galela [gbi]	Mapudungu/ Mapudungun [arn]	Tarascan/ Western Highland Purepecha [pua]	Algic/ Woods Cree [cwd]	Eyak-Athabaskan/ Navajo [nav]	Mixe-Zoquean/ Highland Popoluca [poi]	Sepik/ Ambulas [abt]	Misumalpan/ Mískito [miq]	Jivaroan/ Shuar [jiv]	Chocoan/ Northern Emberá[emp]	Torricelli/ Bukiyip [ape]	Kxʼa/ Northwestern !Kung [vaj]	Eskimo-Aleut/ Greenlandic [kal]	Burushaski/ Burushaski [bsk]	East Birdʼs Head-Sentani/ Sentani [set]	South Bougainville/ Terei [buo]	Cariban/ Macushi [mbc]	Ramu-Lower Sepik/ Ap Ma [kbx]	Paezan/ Páez [pbb]	Matacoan/ Wichí Lhamtés Vejoz [wlv]	Sandawe/ Sandawe [sad]	Tungusic/ Xibe [sjo]	Guaykuruan/ Toba [tob]	Ticuna/ Ticuna [tca]	Jean/ Kaingang [kgp]	Australian/ Pitjantjatjara [pjt]	Guajiboan/ Guahibo [guh]	Panoan/ Shipibo-Conibo [shp]	Yanomaman/ Yanomamö [guu]	Tucanoan/ Tucano [tuo]	Warao/ Warao [wba]	Barbacoan/ Awa-Cuaiquer [kwi]	Maybrat/ Mai Brat [ayz]	Sálivan/ Piaroa [pid]	Border/ Amanab [amn]	Muskogean/ Choctaw [cho]	Iroquoian/ Cherokee [chr]
house	k.a.s.a	tɕ.i.a	i.l.ɛ	b.eː.t	o.m.a.h	i.l.l.u	e.v	i.e	ɲ.a	b.aː.n	dʑ.i.b	ɔ.t	h.aː.z	ʈʂ.e	w.a.s.i	k.ə.r	u.n.ə	x.a	o.ɰ.a.p.ɨ	s.a.x.l	ɑ.nd.ɑ	tʃ.a.n	u.t.a	n.ɡ.u	m.iː.tʃ.i	e.tʃ.e	ɡ.j.i	tʃ.i.k.ḭ	o.m	t.a.h.u	ʐ.ʊ.k.ɜ	k.tʰ.a	w.aː.s.k.aː.h.i.k.a.n	k.i.n	t.ɨ.k	ŋɡ.a	u.t.l.a	k.a.tʃ.u	dʰ.e		n!.a.o	i.ɬː.u	h.a	i.m.ɛ	o.p.o	w.ɨ.t.t.ɨ	p.a.d.ɨ.m.a	j.a.t	l.a.ʔʷ.e.t	kʰ.o.o	b.a.o	n.o.j.i.k	p.a.t.a	ĩ.n	w.a.ɭ.i	b.oː	ʂ.o.β.o	j.a.h.i	ʋ.ḭ.i	h.a.n.o.k.o	j.a.l	s.a.m.u	o.x.u.ʔ.ts.o.ʔ.d.e.x	l.a.l.a	tʃ.o.k.k.a.ʔ	k.a.ɬ.ts.oː.t.e
in	e.n	ts.a.i	n.i	f.i	i.ŋ	l.oː	d.e	n.i	ɤ	n.a.j	e	i	b.ɔ.n	ɲ.ao	p.i	d	i.m	p.a	m.e	ʃ.i	ɲ.ɑ		n.a	h.a	a.ɺ.u.ʔ.u	n	t.e		ŋ!.ã.ã	m.a.r.a.b.a	p.ö.n.w.ɪ	o	i.h.k	p.iː.ʔ	m.ɨ	a.w.u.l.a	r.a	n.a.m	i.d.ʉ		n!.ŋ̩	m.i	u.l.e	n.a		p.ɔ	m.i.n	t.e	h.i	k.i.t.a	b.i	ɡ.i	ɡ.u.n.e	k.i	ŋ.k.a	a	ã.ĩ		p.ɨ	e.k.u	t.a	m.a.m	x.u.a.ʔ.a.ʔ	s.a.i.y.e	aː	ʔ.i
knee	ɾ.o.d.i.ʎ.a	ɕ.i	o.r.ũ.k.ũ	ɾ.u.k.b.a	ɖ.ə.ŋ.k.u.ɭ	m.oː.k.aː.l.u	d.i.z	h.i.z.a	ɣ.o.j	kʰ.a.w	m.u.l.ɨ.b	tʃ.ɔ.ŋ	t.eː.r.d	h.ou.tɕ.ou	q.u.n.q.u.r	o.p.t.o.k	ɮ.ə.ɡʷ.a.ʑ.ə	tʃʼ.e.k	p.e.n.a.r.ã	m.u.x.l	ɽ.u.m.ɑ		q.u.n.q.u.r.i	ɲ.ã.h.m.u	a.s.a.p.a.i.n	b.e.l.a.u.n			ǁ.o.a	p.u.p.u.k.u	l.ʊ.k.ʊ		h.ts.i.k.w.a.n	k.o.d	k.ɔː.s.ɔ	k.w.a.t.i	l.u.l.a	t.i.k.i.ʃ	tʃ.i.rʼ.ã.m.b.o.r.o		ɡ!x.o.a	s.ɜː.q.ɔ.q	n.u.m.u.s	o.s.ə.l.ə.ŋ	m.i.i	j.e.s.e.h.m.u	a.m.b.o.n.ɡ	hʲ.ũ.k.w.e.t	t.o.pʔ.u.ɬ.a.q	k.ẽ		ʎ.i.k.t.e	ã.p.ɨ̰.ʔ.ɨ	j.a.k.ɾ.ĩ	m.u.t̻.i		r.a.b.o.ʂ.o	m.a.h.e.k.o		m.u.k.u	w.a.k.p.u.j	n.i.m.n.a	ɨ.x.m.u.ɾ.e.x.k.i.a.x	m.u.ɡ.u.k.u.ɡ		t.i.n.i.n.i.k.e.n.i
leaf	o.x.a	i.ə	ɛ.w.ɛ	w.a.ɾ.a.ʔ	ɡ.o.ɖ.o.ŋ	aː.k.u	j.a.p.ɾ.a.k	h.a	l.a	b.a.j	i.pʰ	o.b.o.k.e	l.ɛ.v.eː.l	mpˡ.o.ŋ	l.a.qʰ.i	n.ɛ.p.tʃʰ	t.ħ.ə.m.p.ə	ʃ.o.q	t.o.ɰʷ.e	pʰ.o.tʰ.o.l	j.o.k.o		l.a.pʰ.i	ʃ.i	a.p.a.n.a	o.r.i		t.ṵ.w.a̰ː.n	ǂ.a.e	s.o.k.a	t.ɜ.p.ɘ.l	tʃ.kʰ.u.r.i	p.a.k	tʼ.ãː.ʔ	ʔ.a.j	m.i.ŋɡ.a	w.a.x.j.a	n.u.k.a	k.e.d.u.a		ɡ!.oˤ.a	p.i.l.u	t.a.p	f.ɛ	o.t.o	j.a.r.e	s.ɨ.p.a.n	e.ts	l.a.w.u.l.e	ǀ.a.a	a.b.d.a.χ.a	w.e		f.e.j	n̻.a.l.p.i	x.u	p.ɯ.i		p.ũ.d.i	a.ɾ.o.k.o	k.ɨ̥	m.a.t.a	i.ʔ.ts.o.x.ɛ.ʔ	f.i.ɡ.e.ɡ	h.i.ʃ.i	u.k.a.l.o.k.ə
leg/foot	p.j.e.ɾ.n.a	tɕ.i.a.u	i.r.ɛ	ɾ.i.ɡ.l	ʂ.i.k.i.ɭ	k.aː.l.u	b.a.dʒ.a.k	a.s.i	tɕ.ɤ̆.n	kʰ.aː	d.a.l.i	t.ɪ.ɛ.l.ɔ	l.aː.b	t.eu	tʃ.a.n.k.a	x.o.l	ɮ.ə	p.ʌ.r.a.ʔ	k.u.p.ɨ	pʰ.e.x	m.o.k.o	i.k.ʃ.i	tʃ.a.r.a	w.a	a.s.a.ʔ.a	a.n.k.a	ŋ.o.t.ɔ	t.a.n.t.uː.n	ŋǀ.u.u	d.o.h.u	tʃ.ɜ.ŋ	ts.i.k.a.tʰ.a.kʷ.a	k.aː.t	tʃ.aː.d	p.u.j	m.aː.n	m.i.n.a	m.a.k.u	b.h.a.a.k.a.r.a		!.o	i.s.i.ɣ.a.k	h.u.ʈ.i.s	o.d.o	k.a.ɡ.a	h.p.u	s.ɨ.p.a.n.ɡ	tsʲ.i.nd.a	ɬ.e.tʃ.e	ǁʰ.a.t.a	b.ə.t.x.ə	p.i.a	k.u.t.ɨ	p.ɛ̃.n	t̻.a.ɭ.p.a	s.iː	t.a.ɯ	m.a.t.a	d.ɨ̰.p.o	k.a	p.i.m.p.u.l	n.a.a	tʃ.i.x.e.p.u.ɨ.x	m.u.ŋ.u.ɡ.a.ɡ	h.a.n.aː.l.i.ʔ	n.ə.s.k.e
liver	i.ɡ.a.d.o	k.a.n	e.d.ɔ	k.i.b.d	a.t.i	k.aː.l.eː.j.a.m	k.a.ɾ.a.dʒ.i.e.ɾ	k.i.m.o	ɣ.a.n	t.a.p	ɡ.a.n	tʃ.u.ɲ	m.aː.j	ʂ.a	kʼ.i.w.i.tʃ.a	ə.l.ə.k	t.ħ.ə.m.ɕˀ.i.ʁʷ	p.o.r.o.r	p.ɨ.ʔ.a	ɣ.v.i.dz.l	p.u.ŋɡ.i	eː.l	kʼ.i.w.tʃ.a	j.a	a.p.a.n.a	ɡ.i.b.e.l		ɬ.u.a̰.k.a̰.k.a̰	ã.ĩ	d.a.n.e	f.ʊ.k.ʊ.ɲ	t.a.w.a.ʃ.ɨ	s.k.o.n	z.i.t	ts.ɔː.ɡ.ɔ.j	w.u.t.m.i	a.u.j.a	a.k.a.p	tʰ.a.ã.r.ɨ		ʃ.ŋ̩	ts.i.ŋ.u.k	k.e.n	p.h.u.h.ɛ	n.u.n.n.o	t.e.r.e.r.ɨ.h.p.ɨ	e.w.o.n.ɡ	m.eˀ.kʲ	t.o.t.o.n.e.k	tʰ.a.s.i.n.o	f.a.χ.ɔ.n	a.m.e.k	k.a	t.ɐ̃.m.ɛ̃	a.l.u	h.a.p.a	t.a.k.a	a.m.o.k.ɨ		m.a.h.i	i.z.ɡ.a.l	m.w.a.n		ɡ.u.f.w.a.ɡ	s.a.l.a.k.h.a.ʔ	eː.l.a
long	l.a.ɾ.ɡ	ʈʂʰ.a.ŋ	ɡ.ũ	tˤ.a.w.iː.l	d.a.w.a	p.o.ɽ.a.w.u	u.z.u.n	n.a.ɡ.a	z.a.j	j.aː.w	ɡ.i.l	b.o.r	h.o.ʃ.s.uː	nt.e	s.i.n.i	ʊ.r.tʰ	tʃˀ.i.ħ	r.o.q.o.l.i.k	ʋ.u.k.u	ɡ.r.dz.e.l	ɽ.o.nd.ɑ.t.i		s.a.j.tʼ.u	m.a	m.i.j.o.ʔ.u	l.u.s̻.e	ŋ.a	ɬ.m.a̰ː.n	h.õ.ã	k.a.k.u		j.o.tʰ.i	k.i.n.w.aː	n.eː.z	j.a.ɡ.a.ts	s.ə.m.ə.ɲ	j.a.r.i.k.a	ɨ.s.a.r.a.m	d.r.a.s.s.o.a		ɡ‼.a.ʔ.ŋ̩	s.i.v.i.s.ɔː.q	ɣ.o.s.a.n.u.m	h.ə.k.i	i.t.i	k.u.s.a.n	s.o.m.o	hʲ.uˀ.h	p.i.t.a.χ	m.a.ɡ.a.n.dʒ.a	ɢ.o.l.m.i.n	a.l.o.k	m.a̰	t.e.j	w.a.ɽ.a	p.i.a.p.i.a	n.ɯ̃.k.ɯ	r.a.p	j.o.a	h.i.w.a.r.ã	a.k.s.ɨ	m.a.r.a	o.x.t.o.a.ʔ.a	k.w.i.e.ɡ	f.a.l.a.i.a	k.a.n.ə.h.i
louse	p.j.o.x.o	ʂ.ɹ̩		ʔ.a.m.l	t.u.m.a	p.eː.l.u	b.i.t	s.i.r.a.m.i	z.ɤ̆.n	h.a.w	i	ɲ.u.o.ɡ.o	t.ɛ.t.yː	t.o	u.s.a	b.oː.s	tsˀ.e	s.ʌ.q.u.kʼ	k.ɨ	tʼ.i.l	t.i.p.u	ɑː.t.i.m.i	l.a.pʼ.a	tʼ.o	m.a.p.ɨ.i	s̻.o.r.i	k.ũ	s.k.aː.t.a	u.ɾ.i	ɡ.a.n.i	p.ɘ.ʈʂ.ɜ.ʐ	a.m.p.u.ʃ.ɨ	i.h.k.w.a	j.aː.ʔ	ʔ.a.ʔ.w.a.t	ɲ.ə.m.u	k.x.u.a	t.ɨ.m.a	tʼ.ɨ̃.m.b.a.r.a.b.ʉ		dʒˀ.ŋ̩	k.u.m.a.k	kʰ.a.r.u	m.i	o.t.i	a.j.a.n	b.u.n.d.u.m.a	ẽ.s	ɬ.a.ʔ	m.a.ǀʼ.a	ʈʂ.i.x.ə	l.a.ɢ.a.t	n.a.ʔ.tʃ.i.ɾ.a	ŋ.ɡ.a	t̻.i.ʈ.u	t.a.ʐ.ɨ	i.a	n.o.m.a	ḭ.i	m.ĩ	m.u.ŋ	x.a.t.e	k.u.ɨ.ʔ.ɨ.x	k.u	i.s.s.a.p	tʰ.i.n.a
mouth	b.o.k.a	ts.u.i	ɛ.n.u	b.u.ʔ.ʔ	tʃ.a.ŋ.k.ə.m	n.oː.ɾ.u	a.ɯ.z	k.ɯ.t.i	m.o.m	p.aː.k	i.b	ð.ɔ.k	s.aː.j	ɲtɕ.ou	s.i.m.i	a.m	ʑ.ə	tʃ.i.ʔ	dʲ.u.ɾ.u	pʼ.i.r.i	k.ɑ.mb.u	k.ɑ.m.ɑ	l.a.k.a	n.e	aː.n.ɨ.k.ɨ	m.u.t.u.r	k.a.d.a	k.i.ɬ	a.m	u.r.u	w.ɘ.n		k.w.o.n.iː.w	z.eː.ʔ	h.ɨ.p	k.u.nd.i	b.i.l.a	w.ɨ.n.ɨ	i.t.t.e		tʃˀ.i	q.a.n.ɜ.q	x.a.t	ə.w.w.a	m.u.ŋ	m.ɨ.t.a	t.i.n	j.u.w.e	t.o.kʔ.a.χ	ǂn.u.m	a.ŋ.ɢ.a	l.a.p	ã̰	j.ɛ̃.n.k.ɨ	t̻.aː	p.e.k.i.b.o	k.ɯ	k.a.h.i.k.ɨ	ɨ.s.e.d.o	d.o.k.o	p.i.t	n.a.s.o.x	ts.ɛ.ʔ	m.a.ŋ.i.ɡ	i.t.a.k.h.a.ʔ	a.h.o.l.i
name	n.o.m.b.ɾ.e	m.i.ŋ	o.r.u.k.ɔ	ʔ.i.s.m	ʒ.ə.n.ə.ŋ	p.eː.ɾ.u	i.s.i.m	n.a	t.e.n	tʃʰ.ʉː		ɲ.ɪ.ŋ	n.eː.v	mp.e	s.u.t.i	n.ə.r	tsˀ.ə	b.i.ʔ	ɾ.e.ɾ.a	s.a.x.e.l	k.e.ŋɡ.e	t.oː.k.ɑ	s.u.t.i	h.u	a.n.ɨ.ɺ.i.a	i.s̻.e.n		t.a.p.aː.k.u.w.iː.t	ŋ̊ǀˀ.o.n	r.o.ŋ.a	ɘ.j		w.iː.h.ð	ʒ.i.ʔ	n.ɨː.j.i	j.ə	n.i.n.a	n.aː	t.rʼ.ɨ̃		!.u	ɛ.t.ɜ.q	j.e.k	k.ɛ.n.ə	m.i.ŋ	j.e.s.e.h	j.u.n.d.u.m.a	j.a.s.e	ɬ.e.j	ǁ.w.a	ɡ.ə.b.u	e.n.a.ɢ.a.t	e.ɡ.a	j.i.j.i	i.n.i	v.ɨ.n.ɨ̃	h.a.n.ɯ	w.a.h.ã	ʋ.a.b.e	w.a.i	m.u.n			u.n.e.h.l.a	h.o.tʃ.i.f.o	tʰ.o.ʔ.ə
navel	o.m.b.l.i.ɡ.o	tɕʰ.i	i.d.o.d.o	s.u.ɾ.ɾ.a	u.d.e.l	b.o.ɖ.ɖ.u	ɟ.œ.b.e.c	h.e.s.o	z.o.n	s.a.d.ʉː	i.l	p.e.l	k.ø.l.d.ø.k	nt.eu	p.u.p.u	x.iː.s	b.i.n.ʒ.e	m.u.ʃ.u.ʃ	p.u.r.u.ʔ.ã	u.pʼ.e	m.u.mb.i.t.e.ŋɡ.e	ts.iː.p.i	k.u.r.u.r.u	tsʼ.a.i	o.m.o.tʃ.o	s̻.i.l.b.o.r	t.u.k.l.ɔ	t.a.m.p.ṵ.s	s.u.n.i	w.o.t.i		t.u.p.u	t.i.s.i.j	tsʼ.eː.ʔ	t.uː.n.u	ŋɡ.w.a.r.aː.ndʒ.ə.n	k.l.u.a	u.n.t.u.tʃ	k.ɨ̃.m.ʉ.ã		n!.oˤ.m̩	q.a.l.a.s.ɜ.q	s.u	b.u.l.ɛ.n.d.e	i.t.u.ɡ.e	p.ɔ.n.i	b.e.t.ɨ.ɡ.u.m	sʲ.a.mb	t.o.tsʔ.a.q	tsʼ.ũ.b.u	u.l.ə.ŋ.ɡ.u	k.o.m	ã.p.e.t.ɨ.n.a.ʔ.ã	n.ũ.ŋ.n.d.i.d.n	p.u.ɭ.i		p.o.k.o.t.ɯ.ʂ.ɯ	j.i.m.o.t.a.ʃ.i	s.u.b.u.ɡ.a	k.a.b.u	p.a.n.ʃ.i.l	x.r.o.b.i.t	tʃ.u.ɾ.a.w.a.ʔ	u.s.u.m.u	h.a.t.ã.b.i.ʃ	
neck	k.w.e.ʎ.o	p.ə	ɔ.r.ũ	ɾ.a.ʡ.a.b.a	ɡ.u.ɭ.u	m.e.ɽ.a	b.o.j.u.n	k.ɯ.b.i	k.o	kʰ.ɔː	m.o.ɡ	ŋ.u.t	ɲ.ɔ.k		k.u.n.k.a		p.ɕ.ə	tʃ.i.l.o	a.dʲ.u.ɾ.a	kʼ.i.s.e.r	m.ɑ.ŋɡ.e	kʷ.e.tʃ	k.u.n.k.a	ʔ.j.ɨ.ɡ.a	a.n.u.ɺ.u	l.e.p.o	d.ʌ.r.o	p.i.ʃ	ŋ̊!ˀ.a.o	t.o.l.o	p.ë.l		k.w.a.j.a.w	kʼ.o.s	ʔ.ɨ.s.k.ɨ	k.w.aː.l.ə	n.a.n.a	k.u.n.t.u.x	o.tʃ.tʃ.i.r.u		‖.a.ŋ̩	t.ɔ.qː.u.s.ɑː.q	ʂ	k.a.m.b.i	o.u	p.ɨ.m.ɨ	k.o.t.o.m	tʲ.h.i.kʲ	ʔʷ.u	kʼ.w.ẽ	m.ə.i.f.ə.n	n.q.o.s.o.t	n.a.ʔ.ã	n.d.u.d.ɲ	l.i.r.i		t.ɯ.ʂ.o	o.r.a.h.i.t.ə	ʋ.a.b.ɨ.t.a.h.a	d.õ	k.w.i.l	s.r.a.u	u.ɾ.u.ʔ.p.ɛ.k.ʔ.e	w.u.n.e.ɡ.l.i.ɡ	i.k.k.õ.l.a.ʔ	a.k.i.l.a.k.e.n.i
new	n.w.e.b	ɕ.i.n	t.i.t.ũ	ɡ.i.d.iː.d	a.ɲ.a.ɽ	k.o.t.t.a	j.e.n.i	a.t.a.r.a.s.i	m.ɤ.j	m.a.j	sʰ.e	m.a.ɲ.i.e.n	uː.j	ʈʂʰ.a	m.u.s.u.q	ʃ.i.n	ɕˀ.ə	kʼ.a.kʼ	a.ŋɡ.e.t.e.ɰʷ.a	a.x.a.l	e.n.e.ŋɡ.e	j.ɑ.n.kʷ.i	m.a.tʃ.a.q.a	ʔ.r.a.ʔ.j.o	x.e.k.e.tʃ.i	b.e.r.i		ʃ.a.s.aː.s.t.ḭ	ŋ̊ǀˀ.a.s.a	m.o.m.o.a.n.e	n.ë	x.i.m.p.a	o.s.k	n.iː.t	h.ɔː.m.i	k.u.l.ə	r.a.j.a		dʒ.i.w.i.d.i		dʒ.e.h.e	n.u.t.ɑː.q	tʰ.o.ʂ	n.ə.m.ə	r.i.r.o	a.m.e.n.a.n	k.a.k.a.a.n	uˀ.s.e		ǁ.a	i.ʈʂ.ə	d.a.l.a		t.ɐ.d.ɲ	k.u.w.a.r.i.t̻.a	p.ɨ.h.a.n.ã	β.ɯ.n.a	t.u.t.e	ʋ.ḭ.b.a	h.i.ɾ.o	m.a.a.s	t.n.a	x.a.ɾ.e.x.n.ɛ.ʔ	j.i.m.i.e.ɡ	h.i.m.m.o.n.a	a.ts.e
night	n.o.tʃ.e	i.ə	o.r.u	l.eː.l	b.ə.ŋ.i	ɾ.aː.t.ɾ.i	ɡ.e.dʒ.e	j.o.r.ɯ	ɗ.e.m	d.ʉː.n	b.a.m	o.t.i.e.n.o	eː.s.ɔ.k.ɔ		t.u.t.a	ʃ.o.n	ʒ.ə.ɕ	a.qʼ.a.b	p.ɨ.x.a.ɾ.e	ɣ.a.m.e	k.u.k.u		a.r.u.m.a	ʃ.u.i	a.i	ɡ.a.u	d.e.w	ts.ḭː.s.n.ḭ	ts.u.x.u	p.u.t.u	p.ʊ.n	tʃ.u.r.i.kʷ.a	t.i.p.i.s.k.aː	tɬʼ.eː.ʔ	ts.u.ʔ	ŋɡ.aː.n	t.i.m.i.a	k.a.ʃ.i	d.i.m.i.s.i		ɡ|.u	u.nː.u.w.a.q	tʰ.a.p	d.e.n.i.j.a.j	m.u.u.r.o	e.w.a.r.ɔ.n	b.ɨ.d.a.n	k.u.s	h.u.n.a.ts.i	!.ĩ.tsʼ.i	d.o.b.o.r.i	p.e	tʃ.ɨ.t.a.k.ɨ	k.u.t.ɨ	m.u.ŋ.a	m.ẽ.ʐ.a.v.i	j.a.m.ɯ	t.i.t.i	j.a.b.i	i.m.a	a.m.t.a	m.t.i	j.ɔ.ʔ.d.ɔ.ʔ	s.i.n.a.i.n.i	n.i.n.a.k	uː.s.əː.ʔ.i
nose	n.a.r.i.θ	p.i	i.m.u	m.a.n.a.x.iː.ɾ	i.ɽ.u.ŋ	m.u.k.k.u	b.u.ɾ.u.n	h.a.n.a	m.u.j	tʃ.a.m.u.k	kʰ.o	u.m	o.r.r	ɳʈʂ.u	s.i.n.q.a	x.a.m.a.r	p.ə	ts.a.ʔ.m	a.p.ɨ.ŋɡʷ.a	ts.x.v.i.r.i	ʎ.ɑ.ɑ	j.ɑ.k.ɑ	n.a.s.a	ʃ.i.ɲ.u	e.ʔ.i.tʃ.i	s̺.u.d.u.r		k.i.n.k.a	ǂ.u.i	ŋ.u.n.u	j.ʊ	u.ɽ.i	k.o.t	tʃ.ĩː.h	k.iː.ɲ.i	t.aː.m.a	k.a.k.m.a	n.u.x.i	k.ẽ.m.b.ʉ		tʃxˀ.a.ŋ	q.i.ŋ.ɑ.q	m.u.ɕ	j.o.j	k.e.ŋ	j.e.u.n.a	p.u.n.ɡ	i.ts	l.a.n̥.e.s	ǀn.a.tʰ.i	o.f.o.r.o	m.i.k	ɾ.ã.ɨ̃	n.ĩ.j.ɛ̃	m.u.l̻.a	p.u.m.uː	r.e	h.ũ.k.a	p.õ.e	h.i.k.a.ɾ.i	k.i.m.u.t	n.n.a.i.ɸ	tʃ.i.x.i.ʔ.ɲ.u.x	b.o.s.o.ɡ	h.a.b.i.ʃ.k.o.ʔ	k.a.j.ə.s.o.l.i
not	n.o	p.u	k.o	m.i.ʃ	d.u.d.u	k.aː.d.u	m.e	n.a	x.o.ŋ	m.a.j	a.n	ɔ.k	n.ɛ.m	ʈʂ.i	m.a.n.a	k.ue	q.i.m		a.n.i	a.r	nd.ɑ.ɑ	ɑ.ʃ	x.a.n.i	h.i.n.ã	n.n.o.x.o	e.s̻	ɲ.ã	n.iː.n.t.a̰	t.a.m.a	w.a	l.ɜ	n.o	iː.k.aː		ɟ.a	k.aː.p.u.k	a.p.i.a		ẽ		|.o.a	ŋː.i.l.ɑ.q	a	b.a.m	t.o.u	p.r.a	m.i.ɲ.a	m.e.e	h.a	tsʰ.e	a.q.ɔ	s.a.q	t.a.m.a	t.ũ	w.i.j.a	a.p.o	m.a	m.i	t.i	n.a.k.a	ʃ.i	ɸ.e		m.a.s	o.k	tɬ.a
old	b.i.e.x	l.a.u	a.ɡb.a	ʔ.a.d.iː.m	t.u.w.a	p.aː.t.a	i.h.t.i.j.a.ɾ	h.ɯ.r.ɯ	z.a	k.ɛː	n.ɨ.l.ɡ	m.a.p.i.m	ø.r.ɛ.ɡ	l.ou	k.u.r.a.q	ɡ.o.x.ʃ.iː.n	ʑ.i	kʼ.e.l	x.a.ɰ.u.ɨ.n.o	dz.v.e.l	ɑ.t.i.ŋɡ.i		tʰ.a.n.tʰ.a	m.ã.d.ã	ɺ.a.ɨ.ɺ.aː	a.d.i.n	k.i.ɾ.a	ʃ.a.p.u.ʃ.k.ṵ	ǀ.o.ɾ.o	p.e.r.e.k.i	f.ɘ.tʃ.ɜ	k.u.ts.ɨ.m.i.t.i		h.a.h	ts.aː.m.i	ɲ.aː.v.ə	n.a.n.a.s.w.a.n	u.n.t.a.tʃ	a.s.e.a.b.i		ɡ‼.a.h.a	p.i.s.ɔ.q.ɑ.q	a.k.a.b.i.r	b.ɛ.n.a	u.n.i	i.p.ɔ.i.p.ɨ	p.o.ʒ	ĩ.i.sʲ	l.a.w.e.m.e.k	ǀʼ.a.ǀʼ.ã	s.a.q.d.a		ŋ.a.u	k.ɔ.f.a	i.r.i.t.i.t̻.a	p.e.ʐ.u.h.u	p.a.j.o	h.o.t.e	b.ɨ.k.ɨ	n.o.b.o	ɨ.l.a.p.a	n.a.b.i	b.u.ɨ.ʔ.o.ʔ.a.ts.a.ʔ	w.a.t.i.a.u.ɡ	s.i.p.o.k.n.i	a.k.a.j.ə
