Meaning	Indo-European/ Spanish [spa]	Sino-Tibetan/ Mandarin Chinese [cmn]	Niger-Congo/ Yoruba [yor]	Afro-Asiatic/ Egyptian Spoken Arabic [arz]	Austronesian/ Javanese [jav]	Dravidian/ Telugu [tel]	Turkic/Turkish [tur]	Japonic/ Japanese [jpn]	Austroasiatic/ Vietnamese [vie]	Tai-Kadai/ Thai [tha]	Koreanic/ Korean [kor]	Nilo-Saharan/ Dholuo [luo]	Uralic/ Hungarian [hun]	Hmong-Mien/ Chuanqiandian Cluster Miao [cqd]	Quechuan/ South Bolivian Quechua [quh]	Mongolic/ Peripheral Mongolian [mvf]	N Caucasian/ Kabardian [kbd]	Mayan/ Kʼicheʼ [quc]	Tupian/ Paraguayan Guarani [gug]	Kartvelian/ Georgian [kat]	Trans-New Guinea/ Enga [enq]	Uto-Aztecan/ Eastern Huasteca Nahuatl [nhe]	Aymaran/ Central Aymara [ayr]	Otomanguean/ Meqzuital Otomi [ote]	Maipurean/ Wayuu [guc]	Basque/ Basque [eus]	Chibchan/ Ngäbere [gym]	Totonacan/ Highland Totonac [tos]	Khoe-Kwadi/ Khoekhoe [naq]	West Papuan/ Galela [gbi]	Mapudungu/ Mapudungun [arn]	Tarascan/ Western Highland Purepecha [pua]	Algic/ Woods Cree [cwd]	Eyak-Athabaskan/ Navajo [nav]	Mixe-Zoquean/ Highland Popoluca [poi]	Sepik/ Ambulas [abt]	Misumalpan/ Mískito [miq]	Jivaroan/ Shuar [jiv]	Chocoan/ Northern Emberá[emp]	Torricelli/ Bukiyip [ape]	Kxʼa/ Northwestern !Kung [vaj]	Eskimo-Aleut/ Greenlandic [kal]	Burushaski/ Burushaski [bsk]	East Birdʼs Head-Sentani/ Sentani [set]	South Bougainville/ Terei [buo]	Cariban/ Macushi [mbc]	Ramu-Lower Sepik/ Ap Ma [kbx]	Paezan/ Páez [pbb]	Matacoan/ Wichí Lhamtés Vejoz [wlv]	Sandawe/ Sandawe [sad]	Tungusic/ Xibe [sjo]	Guaykuruan/ Toba [tob]	Ticuna/ Ticuna [tca]	Jean/ Kaingang [kgp]	Australian/ Pitjantjatjara [pjt]	Guajiboan/ Guahibo [guh]	Panoan/ Shipibo-Conibo [shp]	Yanomaman/ Yanomamö [guu]	Tucanoan/ Tucano [tuo]	Warao/ Warao [wba]	Barbacoan/ Awa-Cuaiquer [kwi]	Maybrat/ Mai Brat [ayz]	Sálivan/ Piaroa [pid]	Border/ Amanab [amn]	Muskogean/ Choctaw [cho]	Iroquoian/ Cherokee [chr]
one	u.n	i	k.ã	w.aː.ħ.i.d	ʂ.i.ʒ.i	o.k.a	b.i.ɾ	h.i.t.o	m.o.t	n.ʉ.ŋ	h.a.n.a	a.tʃ.i.e.l	ɛ.ɟ	i	h.u.k	n.ə.k	z.i	x.u.n	p.e.t.e.ĩ	e.r.tʰ	m.e.nd.ɑ.i	k.eː	m.a.j.a	ʔ.n.a	w.a.n.e	b.a.t	t.i	a̰.q.t.u.m	ǀ.u.i	m.o.i	k.ɪ.ɲ.ë	m.a	p.iː.j.a.k	ɬ.a.h	t.uː.m	k.i.p.a	k.u.m		bʰ.a.rʼ.ã		n|.e.ʔ.e	a.t.aː.s.ɜ.q	h.e.k	ə.m.b.a.j	n.o.n.u.m.o.i	t.i.w.i.n	b.o.a	t.e.e.tsʲ	u.n.u	tsʼ.e.x.e	ə.m.u	o.n.o.l.e.k	w.ɨ.ʔ.i	p.i.ɾ	k.u.t̻.u	k.a.e	ɰ.ɯ.s.t.i.o.r.a	m.a.h.u	d.ḭ.k	h.i.s.a	m.a.z.a	s.a.u	ɲ.a.n.t.ɨ.x	m.u.ŋ.u	a.tʃ.a.f.f.a	s.a.kʰ.u
rain	ʎ.u.b.j.a	y	ɔ.dʒ.ɔ	m.a.tˤ.a.ɾ	u.d.a.n	w.a.ɾ.ʂ.a.m	j.aː.m.u.ɾ	a.m.e	m.ɯə	f.o.n	b.i	k.ɔ.θ	ɛ.ʃ.øː	n.a.ŋ	p.a.r.a	b.ɔ.r.ɔː.n	w.ə.ʃ.x	x.ʌ.b	a.m.a	tsʼ.v.i.m	ɑ.j.u.u	w.e.ts.i	x.a.ʎ.u	ʔ.j.e	x.u.j.a	e.u.ɾ.i	ɲ.u	s.iː.n	ŋ̊ǀˀ.a.w.i	m.u.ʔ.u.r.a	m.ɜ.w.ɘ.n	x.a.n.i.kʷ.a	k.i.m.i.w.a.n	tʰ.ĩː.ɬ	t.u.h	m.aː.s	l.i		k.u.e		ɡ‖.a	s.i.j.a.l.u.k	d.a.u	j.a	m.u.r.u	k.ɔ.n.ɔ.h	l.ɨ.n.d.ɨ.m.a	n.u.s	i.w.u.m.tʃ.o.ʔ	tlʼ.w.ã.ã	a.ɢ.a	a.w.o.t	p.u.k.ɨ	t.a	k.a.p.i	e.m.ã	o.i	m.a.a	a.k.o.d.o	n.a.h.a	a.l.u	o.o.m	a.x.i.j.a.ʔ	b.u	u.m.b.a	k.a
red	ɾ.o.x	h.u.ŋ	p.u.p.a	ʔ.a.ħ.m.a.ɾ	a.b.a.ŋ	e.ɾ.u.p.u	k.ɯ.ɾ.m.ɯ.z.ɯ	a.k.a	ɗ.ɔ	d.ɛː.ŋ	p.a.l.ɡ.a.h	k.w.a.r	v.ø.r.ø.ʃ	l.a	p.u.k.a	ʊ.l.aː.n	p.ɮ.i.ʑ	k.i.a.k	p.ɨ.t.ã	tsʼ.i.tʰ.e.l			tʃ.u.p.i.k.a	t.h.æ.n.i	i.ʃ.oː	ɡ.o.r.i		ts.u.ts.o.q.o	ŋ̊ǀˀ.a.w.a	s.a.w.a.l.a	k.ö.l.ɘ	tʃ.a.ɽ.a.p.i.t.i	m.i.h.k.w.aː	tʃʰ.i.h	ts.a.b.a.ts	ŋɡ.w.aː.v.ə	p.a.u.n.i	k.a.p.a.k.u	dʒ.i.p.u.r.r.u		ɡ!.a.e		b.a.r.d.u.m	h.a.j.s.a.j	i.i.p.i	s.u.j.u	d.ɨ.n.ɡ	mb.eʰ	i.tʃ.o.t	!ʼ.i.ʔ.e	f.u.l.ɡ	t.o.q	d.a.u.ʔ	k.u.ʃ.ũ.ŋ	r.i.t.u.w.a.n.a	ts.oː.b.i.a	h.o.ʃ.ĩ	w.a.k.ə	s.õ̰.a	s.i.m.o	k.w.a.ŋ.t.a.m	m.k.e.k		t.a.f.n.a.i.i.ɡ	h.o.m.m.a	k.i.k.a.k.e
root	ɾ.a.i.θ	k.ə.n	i.r.ĩ	ɡ.i.z.ɾ	o.j.o.t	w.eː.ɾ.u	c.œ.k	n.e	r.e	r.aː.k	p.u.l.i		ɟ.ø.k.eː.r	tɕ.a.ŋ	s.a.pʰ.i	u.n.t.ə.s	qʷ.ə.p.s	r.a.b	ɨ.p.ɨ	pʰ.e.s.v	p.i.ŋɡ.i	n.e.l.w.ɑ	s.a.pʰ.i	ʔ.j.ɨ	o.u.r.a.ɺ.a	e.r.e.b.o.i.l	ŋ.o.t.ɾ.i	t.a.n.q.a.ʃ.eː.q.a	ŋ!.o.m.a	ŋ.u.t.u	f.ö.l.ɪ.l	ʃ.ɨ.r.a.n.kʷ.a	w.a.t.a.p.i.j		t.iː.ts.ɨ.k	m.ə.ŋɡ.i	p.l.a.m.a.j.a	ts.ɨ.r.u.p	n.e.k.a.r.r.a		n‖.a.i	s.ɔ.ɬː.a.k	ts.e.r.e.ʂ	k.a.m.b.u	k.a.ɡ.e	i.k.a.r.a	l.a.d.ɨ.m.a	w.a.ts.e	l.a.fʷ.e.ts.i	!n.ĩ.ĩ	f.u.l.ə.x.ə	p.a.ʔ.a	tʃ.u.m.a̰.ã	j.ɐ̃.ɾ.ɛ	i.w.i.ɽ.i		t.a.p.õ	n.a.s.i.k.i	d.ɨ̰.k.o	k.a.h.a.ɾ.e	m.u.x.t.ɨ.t	m.t.i.s	u.x.u.k.ɛ.x.k.e.x	b.a.ɡ.a.ɡ	a.k.i.ʃ.t.a.l.a	u.n.a.s.t.e.tɬ.ə
rope	k.w.e.ɾ.d.a	ʂ.ə.ŋ	o.k.ũ	ħ.a.b.l	t.a.ɭ.i	t.aː.ɽ.u	i.p	t.ɯ.n.a	z.ɤ̆.j	tʃ.ʉ.a.k	dʑ.u.l	t.o.l	k.ø.t.eː.l	l̥.ua	l.a.s.u	d.əː.s	tʃˀ.a.p.s.ə	kʼ.a.m	s.ã	tʰ.o.kʼ	k.e.nd.e	m.e.k.ɑ	pʰ.a.l.a	t.h.e.b.e	x.iː.k.u	l.o.k.a.r.i	ɾ.ʌ.b.o		ts.u.u.ɾ.i	ɡ.u.m.i	z.ë.f	ʃ.ɨ.n.t.a.r.i	p.iː.m.i.n.aː.h.k.w.aː.n	tɬʼ.oː.ɬ		b.aː.ɡ.w.i	a.w.a	j.a.r.a.n.k	h.ũ.ŋ.k.a.r.a		n‼.oˤ	a.ɬː.u.n.aː.s.ɑ.q	ʈ.e.t.e	h.a.a	k.u.u.k.u	j.e.w.a	a.l.o	w.e.s	n.i.j.o.kʷ	k.u	f.u.t.a		k.u.n.a		r.uː.p.a	m.ã.ɨ̃	r.i.s.β.i		d.a.a	t.a.o	t.ɨ.t	t.o.o	a.ʔ.n.u.ts.o.x	w.e	a.s.e.t.a	s.t.e.j.i.t.ə
salt	s.a.l	i.ɛ.n	i.j.ɔ	m.a.l.ħ	u.j.a.h	w.u.p.p.u	t.u.z	s.i.o	m.uə.j	k.l.ʉ.a	sʰ.o.ɡ.ɨ.m	tʃ.u.m.b.i	ʃ.oː	ɳʈʂ.e	k.a.tʃ.i	t.a.p.s	ʃ.i.ʁʷ	a.tsʼ.a.m	dʲ.u.k.ɨ.t.ɨ	m.a.r.i.l	ɑ.i.p.i	i.s.t.ɑ	x.a.j.u	u	i.tʃ.iː	ɡ.a.ts̻		m.a.ts.a.t	ŋ̊ǂˀ.o.o	ɡ.a.s.i	tʃ.ɜ.d.ɪ	i.tʰ.u.kʷ.a	s.iː.w.i.h.t.aː.k.a.n	ʃ.ĩː.h	k.aː.n.a	s.o.l	s.aː.l	k.a.tʃ.i	tʰʼ.ã.ã		ɡ.u.i	t.a.ʁ.a.ts.u.t	b.a.j.u	h.ɛ	t.i.i.t.a.k.e	p.a.n	s.i.m	n.e.ŋɡ.a	n.i.s.u.j	ʔ.u.ɬ.i	d.a.b.s.u.n	t.o.u.e	dʒ.u.k.ɨ.ɾ.a	ʃ.a	t̻.a.l.t.u	j.a.h.o	t.a.ʃ.i		b.o.a	b.a.m.u	ɲ.a.m	x.a		s.o.l	h.a.p.i	a.m.a
sand	a.ɾ.e.n.a	ʂ.a	j.ã.r.ĩ	ɾ.a.m.l	p.a.ʂ.i.ɽ	i.s.u.k.a	k.u.m	s.ɯ.n.a	k.a.t	s.aː.j	m.o.l.e	k.w.o.j.o	h.o.m.o.k	ʂ.uɑ.ts.i	tʼ.i.w.u		p.ʃ.a.χʷ.ə	s.ʌ.n.j.e.b	ɨ.ʋ.ɨ.k.u.ʔ.i	kʰ.v.i.ʃ	k.e.ɑ	ʃ.ɑː.l	tʃʼ.a.ʎ.a	ʔ.b.o.m.u	x.a.s.a.i	o.n.d.a.r		k.u.k.u.j	ǀ.o.w.a	d.o.w.o.ŋ	k.ʊ.j.ɘ.m	k.u.ts.a.r.i	ð.iː.k.a.w	s.e.i	p.ɔ.ʔ.ɔ.j	j.a.w.u.s.a		n.ɨ.i.k.i.m	ĩ.m.b.ʉ		kxˀ.a	s.i.j.ɔ.qː.a.t	s.a.u	k.i.h.o	u.u.t.i.a	k.ɨ.s.a.h.p.a.n	m.u.n.ʒ	m.u.s.e	a.l.e.n.a	x.o.x.o	j.o.ŋ.ɢ.a.n		n.a.ʔ.n.ɨ.k.ɨ	ɾ.ɐ̃.ɲ.ɾ.ɐ̃.j	t.a.ɭ.i		m.a.ʃ.i	m.a.k.a		w.a.h.a	k.ɨ̥.s.u	s.ɲ.i.k	ɾ.e.ʔ.m.a	e.ŋ.i.ɡ	ʃ.i.n.u.k	n.o.j.a
shade/shadow	s.o.m.b.ɾ.a	i.n	i.b.o.dʒ.i	dˤ.i.l.l	b.a.j.a.ŋ	n.iː.ɖ.a	ɟ.œ.l.ɟ.e	k.a.ɡ.e	ɓ.ɔ.ŋ	r.o.m	ɡ.ɨ.n.ɨ.l	o.m.b.r.e	aː.r.ɲ.eː.k	tɬ.uɑ	ʎ.a.n.tʰ.u		n.i.b.ʑ	m.u.ʔ.x	kʷ.a.ɾ.a.x.ɨ.ʔ.ã	tʃ.r.d.i.l.i	ɽ.u.mb.ɑ	e.k.ɑ.w.i.l	tʃʼ.i.w.i	ʃ.u.d.i	a.j.o.ɺ.o.x.o	ɡ.e.ɾ.i.s̻.a	t.ɾ.o	s.q.a̰ː.q.n.a̰	s.o.m	d.a.d.a.r.u	ʎ.ɜ.w.f.ë.ɲ	k.u.m.a.n.t.a	ts.i.k.aː.s.t.iː.s.i.n		k.u.m.u.ŋ.k.ɨ	a.p.a.ŋ	d.i.s.t.a	k.i.r.i.t	n.ẽ.m.b.a.i		‖ʔʰ.o.ã	a.l.a.ŋː.ɔ.q	n.a.l	n.u.l.u	u.r.a		b.u.n.d.u.k	p.sʲ.ũ	h.i.p.e.ɬ	b.i.rĩ.b.i.r.i	t.u.l.h.u.n	p.a.ɢ.a.l	tʃ.i.p.e.t.a	k.ɐ̃.ɲ.w.e.ɡ.ŋ	k.a.ɳ.k.u		β.ɯ.i			i.m.a.h.a.n.a				s.u.ɡ.w.a.b.u.ɡ	h.o.ʃ.o.n.t.i	t.a.w.a.t.i.s.k.ə
skin/hide	p.j.e.l	pʰ.i	i.w.ɔ	ɡ.i.l.d	k.u.ɭ.i.t	tʃ.a.ɾ.m.a.m	d.e.ɾ.i	k.a.w.a	z.a	pʰ.i.w		d.e.l	b.øː.r	t.eu	q.a.r.a	a.r.s	f.ə	tsʼ.u.m.a.l	a.p.e	kʼ.a.n	j.ɑ.n.u.ŋɡ.i	kʷ.e.tɬ.ɑ.ʃ	x.a.n.tʃ.i	ʃ.i.f.r.i	a.t.a	a.s̻.a.l	k.u.a.t.a	ʃ.uː.w.a̰	kx.o.o	k.a.h.i	ʈʂ.ɜ.w.ɜ	s.ɨ.kʷ.i.r.i	p.a.h.k.iː.k.i.n.w		n.aː.k.a	s.ə.p	t.a.j.a	n.u.a.p	ẽ.e		n|.o	a.m.ɜ.q	b.a.ʈ	w.a	k.a.t.u	p.i.h.p.ɨ	p.o.t.o.m	kʰ.aˀ.tʲ	t.o.tʔ.o.χ	k.e.l.e.m.b.a	s.u.q.ɔ	ʔ.o.q	tʃ.a̰.m.ɨ̃	f.ɐ.ɾ	m.i.ɽ.i	b.o.k.o	β.i.tʃ.i	s.i	k.a.s.e.d.o	h.o.ɾ.o	a.j.a	m.a.r.a.k	i.x.e.t.a.ʔ	l.o.f.u.ɡ	h.a.k.ʃ.o.p	k.a.n.e.k.a
small	p.e.k.e.ɲ	ɕ.a.u	w.e.w.e	sˤ.u.ɣ.a.j.j.a.ɾ	tʃ.i.ɭ.i.k	tʃ.i.n.n.a	c.y.tʃ.y.c	t.iː.s.a	ɲ.ɔ	l.e.k	dʑ.a.ɡ	m.a.d.u.n.d.o	k.i.s	ʑ.ou	j.u.tʃʼ.u.j	p.a.k	tsˀ.i.kˀʷ	a.l.a.x	tʃ.u.ʔ.i	pʼ.a.tʼ.a.r	j.ɑ.k.ɑ.n.e	ts.i.n	x.i.s.kʼ.a	l.æ.n.kʼ.u	m.o.ts.oː	k.o.s̺.k.o.r	b.r.a.i.k.o	a̰.k.ts.uː	ǀχ.a.ɾ.i	tʃ.e.k.e	p.ɪ.tʃ.ɪ	s.a.p.i.tʃ.u	a.p.i.ts	j.a.ʒ.i	ʃ.uː.tʲ.u	m.a.k.w.a.l	s.i.r.p.i	u.tʃ.i	k.a.a.b.e.e.a.b.ʉ		tʃˀ.e.m.a	q.u.tsː.ɔ.q	tɕ.o.j.o.n	k.ə.n.d.i.m	k.u.a	s.i.m.ɨ.r.i.k.ɨ	b.u.n.ɡ.o	l.eˀ.tsʲ	ɬ.e.m.s.a.s	tsʼ.o	a.ɖʐ.i.ɡ.ə		i.ʔ.ɾ.a	ʃ.ĩ	t̻.u.k.u.t̻.u.k.u	ts.i.k.i.ʐ.i	a.n.i.m.a	w.a.ĩ.s.i.p.ɨ	k.ã̰	s.a.n.u.k.a	a.j.n.k.i	m.a.k.u	k.i.n.tʃ.a.ʔ	w.e.t.i	i.s.k.i.t.iː.n.i	j.oː.ɬ.i
smoke	u.m.o	i.ə.n	ɛ.ɛ.f.ĩ	d.u.x.x.aː.n	k.u.k.u.s	p.o.ɡ.a	d.u.m.a.n	k.e.m.ɯ.r.i	x.ɔ.j	kʰ.u.a.n	j.ʌ.n	i.r.o	f.y.s.t	ɳʈʂ.o	qʼ.u.s.ɲ.i	ʊ.tʰ.aː	ʔʷ.ʁʷ.ə	s.i.b	t.a.t.a.t.ĩ	b.o.l	k.e.n.ɑ	p.oː.k	x.i.qʼ.i	ʔ.b.i.f.i	a.m.ɨ.s.a.i.n	k.e	ŋ.u.b.u	h.i.n.ḭ	ǀ.a.n	t.o.p.o	f.ɪ.ʈʂ.ʊ.ɲ	ʃ.ɨ.r.a.t.a	aː.p.a.h.t.iː	ɬ.i.t	h.ɔː.k.ɔ	j.aː.t.ɲ.ə	k.i.a.s.m.a	m.u.k.u.i.n.t	k.o.u.w.a		ʃ.u.l.e	p.u.j.ɔ.q	tʰ.a.s	j.o.k.o.n.i.m	i.i.t.o		p.o.a.i	aʰ	t.e.ts.a.χ	tsʼ.u.kʼ.a	ʂ.a.ŋ.ɡ.i.j.a.n	m.a.l.a.ʔ	k.a.i.ʔ.k.e	n.ĩ.j.a	p.u.j.u	ɨ.ts.ɨ.x.ɨ	k.õ.ĩ		o̰.b.e	h.e.h.u.k.u	i.ʃ	w.a.s.i		s.u.w.i.e.l	ʃ.o.b.o.l.i	
soil	t.j.e.r.a	tʰ.u	i.j.e.p.e	a.ɾ.dˤ	l.ə.m.a.h	n.eː.l.a	t.o.p.ɾ.a.k	t.ɯ.t.i	ɗ.ɤ̆.t	d.i.n	h.ɨ.l.ɡ	l.o.w.o	t.ɔ.l.ɔ.j	l.ua	h.a.ʎ.pʼ.a	ʃ.ɔ.r.ɔː	ɕˀ.i.ɡʷ.ɮ	u.l.e.w	ɨ.ʋ.ɨ	n.i.a.d.a.ɡ.i	j.u.u	tɬ.ɑː.l	l.a.qʼ.a	h.a.i	m.m.a	l.u.r	d.o.b.o	t.ḭ.j.a̰.t	ŋ̊!ʰ.u.u	t.o.n.a	m.ɜ.p.ʊ	e.tʃ.e.r.i.n.t.u	a.s.k	ɬ.eː.ʒ	n.a.s	k.ə.p.m.aː	t.a.s.b.a	n.u.n.k.a	u.d.a.a		kxˀ.a		t.i.k	k.a.n.i	m.o.o.t.i.n.a		b.ɨ.n	k.i.w.e	h.u.n̥.a.t	ǀʼ.i.n.a	b.o.i.χ.o.n	a.l.w.a	w.a.i.ʔ.ɨ.m.ɨ	ŋ.ɡ.a	m.a.n.t.a	a.ts.a	m.a.i	m.a.ʃ.i.t.a	d.ḭ.t.a	h.o.b.a.h.i	s.u	t.a.b.a.m		b.i.t.e	l.u.k.f.i	k.a.t.o.h.i
star	e.s.t.r.e.ʎ.a	ɕ.i.ŋ	i.r.a.w.ɔ	n.i.ɡ.m.a	ɭ.i.n.t.a.ŋ	tʃ.u.k.k.a	j.ɯ.l̴.d.ɯ.z	h.o.s.i	s.a.w	d.aː.w	b.j.ʌ.l	s.u.l.u.e	tʃ.i.l.l.ɔ.ɡ	n̥.o.q.o	q.u.j.ʎ.u.r	ɔ.t	v.a.ʁʷ.ə	tʃʼ.i.m.i.l	dʲ.a.s.ɨ.ɾ.a.t.a	v.a.r.s.kʼ.v.l.a.v	mb.u.i.i	s.iː.tɬ.ɑ.l	w.a.r.a.w.a.r.a	ts.ʌ	x.o.ɺ.o.ts.ɨ	i.s̻.a.r	m.u.k.e		ǀ.a.m.i.ɾ.o	ŋ.o.m.a	w.ɜ.ŋ.ɘ.l.ë.n	x.o.s.k.u	a.ts.aː.h.k.w	s.õ.ʔ	m.aː.ts.a	k.u.n	s.l.i.l.m.a		l.u.s.e.r.o		‼.ũ	u.ɬː.ɔ.ʁ.i.j.ɑ.q	a.s.u.m.u.n	d.a.l.o	k.a.i.p.a	k.a.i.w.ɔ.n.ɔ.h	l.u	aˀ	q.a.t.e.s	ǀn.o.w.ã	u.s.i.χ.a	w.a.q.a.h.ɲ.i	ẽ.ʔ.t.a	k.ɾ.ĩ.ŋ	k.i.l.i.l.p.i	t.u.l.u.p.u	ɥ.i.ʃ.t.ĩ	p.u.r.i.w.a.r.i	j.õ.k.o.a	k.u.ɾ.a	k.ɨ.ɨ.m.a	s.k.e.n	ts.i.ɾ.i.k.o.ʔ.o.ʔ.a.ʔ	b.a.ɡ.n.o.f.u.t	f.i.tʃ.i.k	n.o.kʰ.s.i
stone/rock	p.j.e.d.r.a	ʂ.ɹ̩	o.k.u.t.a	ħ.a.ɡ.a.ɾ	k.a.ɽ.a.ŋ	r.aː.j.i	t.a.ʃ	i.s.i	ɗ.a	h.i.n	d.o.l	k.i.d.i	k.øː	ʐ.e	r.u.m.i	tʃʰ.ʊ.l.ʊː	m.i.v.ə	a.b.a.x	i.t.a	kʰ.v	k.ɑ.n.ɑ	t.e	q.a.l.a	d.o	i.p.a	a.r.i	h.ɒ	tʃ.i.w.i.ʃ	ŋ̊ǁʰ.o.m	t.e.t.o	k.ʊ.ʐ.ɜ	ts.a.k.a.p.u	a.s.i.n.i.j	tsʰ.e	ts.a.ʔ	m.a.t.u	w.a.l.p.a	k.a.j.a	m.õ.ŋ.ɡ.a.r.a		n!.m̩	u.j.ɑ.ʁ.a.k	d.a.n	d.u.k.a	a.r.u	t.ɨ	l.a.m.b.a.t	k.w.e.t	t.e.n.t.e	d.i.i.n	v.ə.x.ə	q.a.ʔ	n.u.t.a	p.ɐ̃.ɾ.ɔ	p.u.ɭ.i	i.b.o	ʃ.ã.k.a	m.a.a	ɨ̰.t.a	h.o.j.o	u.k	ɸ.r.a	ɨ.ʔ.d.o.k.ɨ.x	f.u.n	t.a.l.i.ʔ	n.ə.j.a
sweet	d.u.l.θ.e	t.i.ə.n	d.i.d.ũ	ħ.i.l.w	l.ə.ɡ.i	t.iː.p.i	t.a.t.l.ɯ	a.m.a	ŋ.ɔ.t	w.aː.n	d.a.l	m.a.m.ɪ.t	eː.d.ɛ.ʃ	q.a.ŋ.ʐ.i	m.i.s.kʼ.i		ʔ.ə.fˀ	q.i.ʔ	x.e.ʔ.ẽ	tʼ.kʼ.b.i.l.kʰ	t.e.nd.e		m.u.s.qʼ.a	u	p.ɨ.s.i.aː	a.s̻.u.k.r.e	m.a.n.e	s.a̰.q.s.ḭ	ǂχ.o.n	l.o.h.a	k.ö.tʃ.ɪ	t.e.r.i	s.iː.w.aː		p.a.ʔ.a.k	l.i.s.ə.k	d.a.m.n.i		kʼ.ũ.a		n|.ŋ̩.ʔ.ŋ̩	i.n.ɜ.q.u.n.ɑ	n.j.a.m	j.u	m.u.r.i.r.a.t.i	a.h.k.i.h.k.u	m.ɨ.n.a.a.t	nʲ.u.sʲ.a	n.i.ts.o.t	m.a	ɖʐ.a.n.ʈʂ.u.x.ɔ.n	h.a.m.a.e	m.a.i.ʔ.k.ɨ.ɾ.a	ŋ.ɡ.ɾ.ɛ̃	t̻.u.r.a.t̻.a	x.a.i.k.a	b.a.t.a	k.e.t.e.t.i	ḭ.p.i.t.i	d.i.a.b.a		m.s.u	tʃ.a.ʔ.n.a.ʔ.w.a.ʔ		tʃ.ã.p.o.l.i	k.a.n.a.s
tail	k.o.l.a	u.ə.i	i.r.ɛ.r.ɛ	d.eː.l	b.u.n.t.u.t	t.oː.k.a	k.u.j.ɾ.u.k	s.i.Q.p.o	ɗ.uə.j	h.aː.ŋ	k.o.l.i	i.p	f.ɔ.r.o.k	t.u	r.a.b.o	s.uː.l	tʃˀ.ə	x.e.ʔ	x.u.ɰʷ.a.i	kʼ.u.d.i	e.t.e.ŋɡ.e		w.i.tʃʼ.i.n.kʰ.a	tsʼ.ɨ	a.s.i	b.u.s̻.t.a.n		s.t.a.h.a.n	ŋ̊ǂˀ.a.ɾ.e	p.e.ɡ.o	k.ɘ.l.ë.n	tʃʰ.e.t.i	s.o.w.aː.ð.w.i.j	tsʰ.eː.ʔ	t.u.ʔ.ts	ɡ.ə.n.i	w.u.a.i.k.a	u.x.u.k.ɨ	d.r.u		‖x.o.e	p.a.m.i.j.ɔ.q	ɕ.i.l.a.n	d.ə.m.ə	m.o.ɡ.u	j.a.u.k.ɨ	ɡ.a.p.o	m.e.ndz	t.o.tʃ.o.s	tsʼ.w.a.a	u.n.ʈʂ.ə.x.ə.n	a.ʔ.a.ɢ.a.ʃ.e.t	ɾ.e.ʔ.ɨ̃	m.b.ɨ	w.i.p.u	b.o.s.oː	h.i.n.a	ʃ.i.n.a	p.ĩ.k.o.d.o	h.u	m.ɨ.ɨ.t.ɨ	m.i.ɸ.r.a	ɨ.ʔ.w.ɨ.ɾ.ɨ.ʔ.p.a.ʔ	e.f.l.e.ɡ	h.a.l.ĩ.b.i.s	k.a.n.i.t.a.t.ə
